../real_life_graphs/deezer.clq,34,11,60,11,50,20,57,20,264,6,123,6
../real_life_graphs/deezer_large.clq,146,416,211,416,223,747,203,747,2538,730,409,730
../generated_graphs/erdos_rand_10000_0.07,0,0,0,0,0,0,0,0,0,0,0,0
../generated_graphs/erdos_rand_10000_0.07.clq,17712,1648392,15807,1648392,17661,1623549,16043,1623549,20828,1393333,17636,1623499
../generated_graphs/erdos_rand_10000_0.075.clq,21089,1819522,18976,1819522,20702,1707616,18422,1707616,25687,1667563,20756,1707585
../generated_graphs/erdos_rand_10000_0.085.clq,34384,2383475,36083,2383475,35958,2370407,33636,2370407,42589,2327366,35445,2370375
../generated_graphs/erdos_rand_10000_0.095.clq,50292,3864089,45319,3864089,49588,3853545,45271,3853545,56418,3841452,49459,3841452
